Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,49.200001,49.889999,49.200001,49.880001,49.746311,4293200
2020-01-03,48.799999,49.279999,48.799999,49.029999,48.898586,2728500
2020-01-06,48.330002,48.799999,48.299999,48.770000,48.639286,4712100
2020-01-07,49.540001,49.980000,49.189999,49.779999,49.646576,4667000
2020-01-08,49.209999,49.990002,49.180000,49.650002,49.516926,2925200
2020-01-09,49.990002,50.490002,49.900002,50.480000,50.344700,2874000
2020-01-10,51.180000,51.669998,51.099998,51.430000,51.292156,5373200
2020-01-13,51.990002,52.509998,51.959999,52.310001,52.169800,4920700
2020-01-14,51.549999,51.599998,51.230000,51.389999,51.252262,3395200
2020-01-15,51.380001,51.430000,51.070000,51.169998,51.032848,3149400
2020-01-16,51.369999,51.720001,51.360001,51.549999,51.411831,2269800
2020-01-17,51.450001,51.619999,51.349998,51.599998,51.461697,1846200
2020-01-21,49.709999,49.820000,49.150002,49.209999,49.078106,6423300
2020-01-22,49.990002,50.209999,49.610001,49.880001,49.746311,4748200
2020-01-23,49.020000,49.910000,49.000000,49.849998,49.716389,4581700
2020-01-24,49.630001,49.689999,48.700001,48.930000,48.798855,4248300
2020-01-27,46.380001,47.700001,46.259998,47.419998,47.292900,9271000
2020-01-28,47.549999,48.480000,47.400002,48.220001,48.090759,7210600
2020-01-29,49.520000,49.560001,49.029999,49.529999,49.397247,6089200
2020-01-30,48.110001,49.209999,48.080002,49.080002,48.948456,5431100
2020-01-31,47.930000,47.980000,47.529999,47.910000,47.781590,5588800
2020-02-03,48.759998,49.540001,48.650002,49.439999,49.307487,5344100
2020-02-04,51.340000,51.599998,51.099998,51.099998,50.963039,4850900
2020-02-05,51.450001,51.549999,50.250000,50.840000,50.703735,5240500
2020-02-06,51.290001,51.610001,50.950001,51.419998,51.282181,3259800
2020-02-07,51.099998,51.279999,50.840000,51.049999,50.913174,4114900
2020-02-10,51.060001,52.070000,51.000000,51.959999,51.820732,3547500
2020-02-11,52.730000,53.250000,52.549999,52.700001,52.558750,5289400
2020-02-12,53.130001,53.750000,52.810001,53.490002,53.346634,4969300
2020-02-13,53.400002,53.750000,53.150002,53.520000,53.376553,3460700
2020-02-14,53.310001,53.439999,53.060001,53.299999,53.157143,2513300
2020-02-18,52.480000,52.880001,52.400002,52.849998,52.708347,2692100
2020-02-19,52.900002,53.340000,52.880001,53.200001,53.057411,3497100
