Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,177.500000,180.800003,177.139999,180.789993,175.890182,2857400
2020-01-03,178.339996,179.830002,177.410004,178.860001,174.012497,2805200
2020-01-06,177.839996,178.380005,176.929993,177.509995,172.699081,3277900
2020-01-07,177.369995,178.070007,175.589996,177.610001,172.796356,3002800
2020-01-08,177.669998,179.100006,176.729996,177.759995,172.942291,2545500
2020-01-09,178.699997,179.429993,178.059998,179.070007,174.216797,1789500
2020-01-10,179.899994,179.899994,178.139999,178.679993,173.837341,1671700
2020-01-13,179.250000,181.339996,178.690002,181.270004,176.357162,2261900
2020-01-14,180.490005,181.220001,179.509995,180.449997,175.559372,2191200
2020-01-15,181.289993,182.440002,179.850006,180.729996,175.831802,2600800
2020-01-16,181.500000,182.490005,180.789993,182.259995,177.320328,2215400
2020-01-17,182.860001,184.059998,182.529999,183.229996,178.264038,2608000
2020-01-21,183.039993,183.300003,180.470001,180.929993,176.026382,2188600
2020-01-22,181.559998,181.880005,179.809998,180.050003,175.170227,1881700
2020-01-23,179.809998,180.539993,179.029999,179.580002,174.712982,2434000
2020-01-24,179.919998,180.259995,176.490005,177.130005,172.329376,2737000
2020-01-27,174.270004,175.339996,173.470001,173.539993,168.836655,2491500
2020-01-28,174.119995,176.750000,173.240005,175.460007,170.704651,2178400
2020-01-29,177.000000,177.740005,175.630005,175.669998,170.908936,2199000
2020-01-30,173.800003,178.770004,173.800003,178.339996,173.506561,3076100
2020-01-31,177.910004,177.910004,171.339996,173.220001,168.525345,5500000
2020-02-03,174.460007,175.619995,170.669998,171.320007,166.676865,3542700
2020-02-04,174.080002,176.059998,174.000000,175.210007,170.461426,2992500
2020-02-05,176.910004,177.630005,175.399994,176.899994,172.105591,2818100
2020-02-06,178.000000,178.000000,176.160004,176.350006,171.570526,2427500
2020-02-07,175.850006,176.720001,174.699997,175.279999,170.529495,3254500
2020-02-10,174.919998,177.119995,174.110001,176.949997,172.154251,2399700
2020-02-11,178.250000,179.940002,177.199997,179.149994,174.294632,2948500
2020-02-12,179.479996,181.639999,179.050003,181.179993,176.269592,2950800
2020-02-13,180.330002,180.949997,178.690002,180.119995,175.238342,1985700
2020-02-14,180.509995,181.860001,179.979996,180.809998,175.909653,2489000
2020-02-18,180.100006,180.490005,178.949997,179.419998,174.557297,1818600
2020-02-19,179.830002,181.679993,179.500000,180.860001,175.958282,2464500
2020-02-20,180.929993,182.210007,179.009995,180.699997,175.802628,2336800
2020-02-21,179.610001,180.990005,178.750000,179.880005,175.004852,1940400
2020-02-24,174.440002,177.369995,173.460007,175.270004,170.519791,3204300
2020-02-25,175.639999,176.550003,166.830002,167.800003,163.252243,4092200
2020-02-26,168.589996,172.080002,166.770004,167.179993,162.649017,3411700
2020-02-27,163.009995,166.830002,159.520004,159.550003,156.065994,3951300
2020-02-28,153.750000,162.169998,150.619995,162.169998,158.628769,9558100
2020-03-02,163.089996,165.479996,157.589996,164.240005,160.653595,6744900
2020-03-03,164.279999,168.179993,160.559998,161.889999,158.354904,6108500
2020-03-04,164.899994,171.929993,164.259995,171.190002,167.451828,4532500
2020-03-05,166.500000,167.910004,163.220001,164.919998,161.318726,5394700
2020-03-06,158.809998,165.119995,157.580002,164.029999,160.448166,5021600
2020-03-09,152.500000,157.259995,149.740005,152.860001,149.522095,5849000
2020-03-10,155.850006,161.940002,153.350006,161.690002,158.159271,5477600
2020-03-11,156.830002,157.479996,151.559998,153.389999,150.040512,4826900
2020-03-12,143.389999,145.479996,134.440002,134.850006,131.905350,7170500
2020-03-13,142.149994,149.679993,138.020004,149.410004,146.147415,6324800
2020-03-16,128.000000,143.229996,124.010002,135.270004,132.316177,5891000
2020-03-17,136.229996,141.970001,130.190002,131.800003,128.921967,8524800
