Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,55.220001,55.270000,54.779999,54.919998,52.319366,1233000
2020-01-03,54.240002,54.830002,54.200001,54.549999,51.966888,1078000
2020-01-06,54.389999,54.599998,54.369999,54.490002,51.909733,688300
2020-01-07,54.299999,54.700001,54.290001,54.490002,51.909733,904900
2020-01-08,54.700001,55.000000,54.599998,54.759998,52.166946,1175600
2020-01-09,54.360001,54.450001,53.869999,54.240002,51.671574,1525900
2020-01-10,54.470001,54.630001,54.270000,54.389999,51.814465,1064500
2020-01-13,54.299999,54.779999,54.099998,54.750000,52.157417,1403200
2020-01-14,54.849998,55.250000,54.759998,55.189999,52.576584,1756500
2020-01-15,54.689999,55.110001,54.650002,55.029999,52.424160,2706500
2020-01-16,55.619999,55.669998,55.130001,55.560001,52.929062,2688700
2020-01-17,56.700001,56.779999,56.220001,56.480000,53.805496,1926600
2020-01-21,55.669998,55.919998,55.490002,55.580002,52.948120,2925000
2020-01-22,56.419998,56.639999,56.150002,56.340000,53.672127,3100600
2020-01-23,55.220001,55.730000,54.950001,55.639999,53.005276,4824700
2020-01-24,55.130001,55.330002,54.270000,54.439999,51.862099,2448100
2020-01-27,52.639999,53.029999,52.599998,52.750000,50.252125,3247600
2020-01-28,52.880001,53.250000,52.480000,53.009998,50.499813,1750400
2020-01-29,53.200001,53.290001,52.810001,52.919998,50.414074,1985800
2020-01-30,52.380001,53.029999,52.060001,52.980000,50.471233,1778700
2020-01-31,52.060001,52.060001,51.009998,51.110001,48.689785,3706500
2020-02-03,50.959999,51.279999,50.660000,50.779999,48.375408,2375900
2020-02-04,52.020000,52.259998,51.830002,52.169998,49.699589,2428600
2020-02-05,52.980000,53.000000,52.459999,52.849998,50.347389,2568500
2020-02-06,52.689999,52.889999,52.369999,52.529999,50.042542,2951600
2020-02-07,51.349998,51.590000,50.910000,51.070000,48.651676,2097600
2020-02-10,50.619999,51.070000,50.570000,51.060001,48.642155,2136900
2020-02-11,51.540001,51.759998,51.400002,51.520000,49.080368,2075300
2020-02-12,52.549999,52.660000,52.090000,52.369999,49.890118,1958200
2020-02-13,52.049999,52.250000,51.790001,52.000000,49.537640,1887200
2020-02-14,52.099998,52.119999,51.320000,51.689999,49.242317,2111000
2020-02-18,51.169998,51.650002,51.130001,51.560001,49.118477,2501800
2020-02-19,51.590000,51.709999,51.279999,51.430000,48.994629,2026100
2020-02-20,51.450001,51.450001,50.580002,50.639999,48.242039,1693700
2020-02-21,50.619999,50.669998,50.220001,50.410000,48.022930,2098700
2020-02-24,47.500000,48.099998,47.299999,47.869999,45.603207,3640000
2020-02-25,48.080002,48.080002,46.660000,46.779999,44.564823,2003600
2020-02-26,46.900002,47.310001,46.430000,46.439999,44.240921,2480600
2020-02-27,45.439999,46.009998,44.910000,44.919998,42.792900,3515400
2020-02-28,42.779999,43.790001,42.570000,43.310001,41.259140,5310800
2020-03-02,43.410000,44.320000,42.959999,44.250000,42.154625,4770600
2020-03-03,44.910000,45.439999,43.720001,43.939999,41.859303,5652000
2020-03-04,45.080002,45.820000,44.759998,45.779999,43.612175,2785600
2020-03-05,43.310001,43.500000,42.750000,43.099998,42.259098,3400000
2020-03-06,41.639999,42.230000,41.099998,41.750000,40.935440,3986500
2020-03-09,35.139999,36.369999,34.520000,34.869999,34.189671,5827500
2020-03-10,37.770000,37.810001,36.349998,37.759998,37.023285,8259500
2020-03-11,36.000000,36.439999,34.930000,35.450001,34.758354,10381700
2020-03-12,31.629999,31.930000,29.780001,30.930000,30.326542,9929000
2020-03-13,34.060001,34.439999,31.820000,34.290001,33.620987,9947900
2020-03-16,30.770000,32.650002,30.160000,31.549999,30.934444,9652200
2020-03-17,32.990002,35.220001,32.680000,34.869999,34.189671,7322100
2020-03-18,31.900000,33.070000,30.059999,30.950001,30.346153,6422000
2020-03-19,31.459999,33.049999,30.580000,32.349998,31.718836,6095300
2020-03-20,33.180000,33.770000,31.330000,31.469999,30.856005,6989300
2020-03-23,31.730000,32.840000,31.350000,31.719999,31.101128,6054500
2020-03-24,36.410000,36.959999,35.259998,36.459999,35.748650,7786200
