Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,60.492500,60.919998,59.487499,59.654999,58.144604,7884800
2020-01-03,59.657501,60.340000,59.535000,60.080002,58.558842,7097200
2020-01-06,60.174999,60.650002,60.105000,60.380001,58.851254,5518800
2020-01-07,60.172501,60.552502,60.042500,60.327499,58.800083,6653200
2020-01-08,60.417500,60.737499,60.250000,60.299999,58.773277,5936000
2020-01-09,60.162498,60.955002,60.132500,60.772499,59.233810,6958000
2020-01-10,60.955002,61.174999,60.797501,60.887501,59.345901,5125600
2020-01-13,60.762501,61.707500,60.762501,61.599998,60.040359,5879600
2020-01-14,61.557499,61.950001,61.450001,61.932499,60.364441,8252800
2020-01-15,62.145000,63.047501,62.137501,62.895000,61.302574,6397200
2020-01-16,62.720001,63.077499,62.584999,63.067501,61.470707,7914400
2020-01-17,63.092499,63.437500,62.852501,63.349998,61.746048,9354000
2020-01-21,63.507500,64.324997,63.202499,64.222504,62.596462,11486400
2020-01-22,64.737503,65.195000,64.415001,64.974998,63.329910,7065600
2020-01-23,64.839996,65.687500,64.839996,65.019997,63.373772,10212400
2020-01-24,64.257500,66.019997,64.042503,65.930000,64.260735,10310400
2020-01-27,65.654999,66.940002,65.572502,66.684998,64.996613,8678800
2020-01-28,66.684998,67.250000,65.927498,66.452499,64.769997,8262800
2020-01-29,66.687500,66.702499,66.029999,66.440002,64.757820,6008400
2020-01-30,66.467499,67.562500,66.254997,67.482498,65.773926,6328800
2020-01-31,67.364998,67.665001,66.682503,67.050003,65.352379,7536800
2020-02-03,67.172501,67.370003,66.552498,66.702499,65.013672,11041200
2020-02-04,66.567497,66.827499,65.980003,66.135002,64.460541,10482800
2020-02-05,66.072502,66.915001,65.552498,66.677498,64.989304,8666800
2020-02-06,66.687500,67.582497,66.589996,67.082497,65.384041,7874400
2020-02-07,67.377502,67.912498,67.297501,67.385002,65.678886,6410000
2020-02-10,67.577499,67.952499,67.332497,67.934998,66.214958,7666800
2020-02-11,68.190002,68.497498,67.987503,68.037498,66.314873,7850800
2020-02-12,67.857498,68.067497,67.529999,67.565002,65.854340,5836400
2020-02-13,67.565002,68.967499,67.565002,68.867500,67.123856,7500400
