Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,139.789993,141.100006,139.259995,141.089996,135.172424,10803700
2020-01-03,137.500000,139.229996,137.080002,138.339996,133.388611,10386800
2020-01-06,136.559998,138.270004,136.500000,138.229996,133.282562,10259000
2020-01-07,137.279999,137.860001,135.820007,135.880005,131.016678,10531300
2020-01-08,135.699997,137.580002,135.600006,136.940002,132.038727,9695300
2020-01-09,138.050003,138.229996,137.039993,137.440002,132.520844,9469000
2020-01-10,137.210007,137.250000,135.809998,136.070007,131.199890,10190900
2020-01-13,136.190002,137.199997,135.759995,137.199997,132.289413,12355200
2020-01-14,137.940002,140.759995,137.690002,138.800003,133.832184,24906000
2020-01-15,137.850006,138.600006,136.149994,136.720001,131.826599,16293400
2020-01-16,137.449997,137.899994,136.839996,137.250000,132.337631,10783800
2020-01-17,137.539993,138.289993,137.320007,138.199997,133.253632,14697700
2020-01-21,137.190002,138.070007,136.690002,136.839996,131.942307,8474200
2020-01-22,137.240005,137.399994,136.380005,136.679993,131.788025,7549100
2020-01-23,135.710007,136.740005,134.720001,136.539993,131.653046,9345700
2020-01-24,136.369995,136.429993,132.320007,133.149994,128.384384,15166400
2020-01-27,130.270004,132.940002,129.710007,132.029999,127.304466,12860500
2020-01-28,132.839996,134.970001,132.479996,134.429993,129.618561,13062800
2020-01-29,134.809998,135.539993,133.690002,134.229996,129.425720,9326000
2020-01-30,132.690002,136.130005,132.690002,135.889999,131.026306,9048900
2020-01-31,134.490005,134.830002,131.470001,132.360001,127.622650,12785200
2020-02-03,132.660004,134.240005,132.660004,133.369995,128.596497,10021100
2020-02-04,135.550003,136.600006,135.080002,135.289993,130.447769,9157100
2020-02-05,136.570007,137.729996,136.009995,137.589996,132.665466,10150700
2020-02-06,138.240005,138.289993,137.110001,137.610001,132.684738,8992300
2020-02-07,136.729996,137.669998,136.300003,137.169998,132.260483,6379800
2020-02-10,136.949997,137.850006,136.750000,137.740005,132.810089,5960700
2020-02-11,138.259995,138.820007,137.779999,138.000000,133.060791,6578600
2020-02-12,138.600006,139.289993,137.800003,138.000000,133.060791,7958000
2020-02-13,137.750000,138.339996,136.399994,137.880005,132.945084,7447500
2020-02-14,137.839996,138.190002,136.940002,137.460007,132.540131,6627600
2020-02-18,137.339996,137.710007,135.050003,135.639999,130.785248,8996400
2020-02-19,136.910004,138.389999,136.339996,137.490005,132.569046,7071200
2020-02-20,137.169998,138.360001,136.529999,137.490005,132.569046,7422800
2020-02-21,136.550003,136.919998,134.919998,135.809998,130.949188,9772800
2020-02-24,131.440002,133.199997,130.800003,132.160004,127.429817,13618400
2020-02-25,131.000000,132.229996,125.589996,126.260002,121.740990,20797200
2020-02-26,126.930000,128.949997,126.339996,126.639999,122.107384,24825600
2020-02-27,122.910004,125.620003,121.300003,121.370003,117.026009,23005500
2020-02-28,117.519997,118.489998,112.660004,116.110001,111.954262,45942600
2020-03-02,116.629997,121.580002,114.459999,121.519997,117.170624,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,112.773842,32547700
