Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,108.500000,108.500000,107.570000,108.059998,105.303619,4400
2020-01-03,108.000000,110.000000,108.000000,109.019997,106.239128,39800
2020-01-06,109.620003,110.209999,109.260002,109.459999,106.667908,15600
2020-01-07,108.750000,108.750000,107.589996,107.589996,104.845604,40900
2020-01-08,106.790001,107.809998,105.970001,105.970001,103.266930,4500
2020-01-09,105.919998,106.500000,105.300003,105.500000,102.808922,44500
2020-01-10,105.769997,106.800003,105.300003,106.510002,103.793159,5500
2020-01-13,106.239998,106.970001,106.070000,106.260002,103.549538,6100
2020-01-14,107.250000,107.250000,106.440002,106.760002,104.036781,8100
2020-01-15,107.620003,108.809998,107.139999,107.180000,104.446068,4500
2020-01-16,108.809998,109.070000,108.300003,108.970001,106.190407,39700
2020-01-17,110.320000,110.650002,108.970001,109.019997,106.239128,15100
2020-01-21,111.570000,112.949997,110.849998,112.419998,109.552406,9200
2020-01-22,112.559998,112.620003,111.889999,112.070000,109.211334,24300
2020-01-23,111.790001,111.930000,111.199997,111.900002,109.045670,27000
2020-01-24,112.510002,112.959999,111.449997,111.489998,108.646126,26200
2020-01-27,111.029999,111.589996,110.750000,111.570000,108.724091,8100
2020-01-28,111.639999,111.930000,110.730003,110.730003,107.905518,26300
2020-01-29,111.519997,112.070000,111.410004,111.610001,108.763069,26700
2020-01-30,111.410004,112.099998,110.199997,110.239998,107.428009,6300
2020-01-31,110.709999,111.440002,109.449997,111.440002,108.597404,6200
2020-02-03,110.809998,111.400002,110.300003,110.849998,108.022453,4700
2020-02-04,111.309998,111.900002,111.220001,111.330002,108.490211,7500
2020-02-05,111.639999,112.360001,111.290001,111.989998,109.133369,5500
2020-02-06,112.029999,112.360001,111.540001,111.559998,108.714340,17800
2020-02-07,111.349998,111.879997,110.500000,111.550003,108.704597,6000
2020-02-10,111.220001,111.980003,111.220001,111.980003,109.123634,21100
2020-02-11,111.519997,111.570000,110.570000,110.570000,107.749596,4500
2020-02-12,110.059998,110.599998,109.449997,109.449997,106.658157,6600
2020-02-13,106.599998,107.510002,106.309998,107.089996,104.358360,215700
2020-02-14,108.779999,109.980003,108.779999,109.900002,107.096687,6100
2020-02-18,109.639999,110.110001,109.410004,109.800003,106.999237,4600
2020-02-19,110.449997,111.500000,110.449997,111.010002,108.178375,4400
2020-02-20,111.519997,112.389999,111.010002,111.099998,108.266075,3600
2020-02-21,111.800003,112.419998,110.440002,111.199997,108.363525,6000
2020-02-24,107.470001,108.809998,107.139999,107.860001,105.108719,10300
2020-02-25,107.669998,109.610001,105.250000,105.790001,103.091522,37700
2020-02-26,106.750000,107.559998,105.290001,106.250000,103.539787,15700
2020-02-27,105.180000,105.769997,103.150002,103.150002,100.518867,14800
2020-02-28,102.250000,106.250000,100.010002,102.860001,100.236259,50900
2020-03-02,104.769997,106.010002,103.360001,104.559998,101.892899,48500
2020-03-03,108.760002,110.029999,106.379997,107.269997,104.533768,29500
2020-03-04,110.669998,112.290001,109.500000,110.650002,107.827553,18400
2020-03-05,110.419998,111.260002,109.139999,109.150002,106.365814,13100
2020-03-06,108.000000,109.699997,107.190002,108.080002,105.323112,29700
2020-03-09,104.519997,107.459999,102.000000,103.879997,101.230240,69000
2020-03-10,106.550003,106.550003,102.500000,102.550003,99.934174,66500
2020-03-11,105.000000,106.000000,100.120003,101.629997,99.037636,33400
2020-03-12,96.260002,97.680000,92.550003,93.500000,91.115013,61400
2020-03-13,97.349998,99.040001,92.739998,99.040001,96.513702,55200
2020-03-16,84.199997,95.160004,84.199997,91.959999,89.614296,69200
2020-03-17,96.610001,101.010002,92.629997,97.449997,94.964256,24500
2020-03-18,96.410004,100.410004,93.400002,95.199997,92.771645,12100
2020-03-19,98.389999,101.010002,98.110001,98.760002,96.240845,13900
2020-03-20,100.250000,100.769997,96.220001,96.449997,93.989761,18200
2020-03-23,94.349998,99.300003,92.400002,92.589996,90.228226,28400
2020-03-24,99.709999,99.709999,92.500000,93.800003,91.407364,25100
2020-03-25,96.500000,100.000000,95.070000,98.180000,95.675636,51900
2020-03-26,98.550003,103.120003,97.650002,100.750000,98.180084,13000
2020-03-27,99.000000,104.750000,99.000000,102.059998,99.456665,22300
2020-03-30,100.379997,104.349998,100.379997,104.349998,101.688255,15300
2020-03-31,105.750000,105.750000,101.750000,103.620003,100.976875,22800
2020-04-01,103.389999,105.500000,100.680000,104.379997,101.717484,99600
2020-04-02,101.000000,106.250000,100.040001,104.199997,101.542076,10500
2020-04-03,104.250000,107.500000,99.500000,102.750000,100.129066,3300
2020-04-06,107.949997,107.949997,105.500000,106.199997,103.491058,7300
2020-04-07,106.750000,107.650002,105.699997,105.750000,103.052544,8700
2020-04-08,106.500000,107.930000,105.709999,107.199997,104.465553,117100
2020-04-09,106.250000,107.029999,104.750000,106.449997,103.734688,28900
2020-04-13,102.000000,107.250000,102.000000,105.449997,102.760193,6600
2020-04-14,106.750000,111.000000,105.290001,108.400002,105.634949,10200
2020-04-15,107.000000,107.750000,106.250000,106.879997,104.153717,56900
2020-04-16,108.750000,109.080002,107.349998,108.410004,105.644699,5100
2020-04-17,109.379997,110.650002,108.750000,109.830002,107.028473,4000
2020-04-20,110.500000,113.800003,109.750000,111.000000,108.168625,29900
2020-04-21,108.000000,109.750000,106.750000,107.750000,105.001526,31400
2020-04-22,109.250000,110.250000,108.750000,109.510002,106.716637,17300
2020-04-23,108.500000,108.500000,104.410004,106.330002,103.617752,5200
